
============================================================
#4
============================================================
  s= 22 | 이론적으로 존재하는 가장 낮은 온도는 이며 이를 절대 온도 라고 한다. 실제로 까지 물체의 온도를 낮출 수는 없지만 그에 근접한 온도를 얻을 수는 있다. 그러한 방법 중 하나가 ‘레이저 냉각’이다.
  s=124 | 최근에는 상호 배타적인 상태의 공존을 적용함으로써 초고속 연산을 수행하는 양자 컴퓨터에 대한 연구가 진행되고 있다. 이는 양자 역학에서 말하는 상호 배타적인 상태의 공존이 현실에서 실제로 구현될 수 있음을 잘 보여 주는 예라 할 수 있다. 미시 세계에 대한 이러한 연구 성과는 거시 세계에 대해 우리가 자연스럽게 ⓒ지니게 된 상식적인 생각들에 근본적인 의문을
  s=124 | 고전 논리는 ‘참’과 ‘거짓’이라는 두 개의 진리치만 있는 이치 논리이다. 그리고 고전 논리에서는 어떠한 진술이든 ‘참’ 또는 ‘거짓’이다. 이는 우리의 상식적인 생각과 잘 ⓔ들어맞는다. 그러나 프리스트에 따르면, ‘참’인 진술과 ‘거짓’인 진술 이외에 ‘참인 동시에 거짓’인 진술이 있다. 이를 설명하기 위해 그는 ‘거짓말쟁이 문장’을 제시한다. 거짓말쟁이
  s=124 | “이 문장은 거짓이다.”는 거짓말쟁이 문장이다. 이는 ‘이 문장’ 이라는 표현이 문장 자체를 가리키며 그것이 ‘거짓’이라고 말하는 자기 지시적 문장이다. 그렇다면 프리스트는 왜 거짓말쟁이 문장에 ‘참인 동시에 거짓’을 부여해야 한다고 생각할까? 이에 답하기 위해 우선 거짓말쟁이 문장이 ‘참’이라고 가정해 보자. 그렇다면 거짓말쟁이 문장은 ‘거짓’이다. 왜냐
  s=124 | 고전 논리에서는 ‘참인 동시에 거짓’인 진리치를 지닌 문장을 다룰 수 없기 때문에 프리스트는 그것도 다룰 수 있는 비고전 논리 중 하나인 LP*를 제시하였다. 그런데 LP에서는 직관적으로 호소력 있는 몇몇 추론 규칙이 성립하지 않는다. 전건 긍정 규칙을 예로 들어 생각해 보자. 고전 논리에서는 전건 긍정 규칙이 성립한다. 이는 ㉡“P이면 Q이다.”라는 조건
  s=114 | * LP : ‘역설의 논리(Logic of Paradox)’의 약자.
  s=100 | 문맥을 고려할 때 ㉠의 의미를 추론한 내용으로 가장 적절한 것은?
  s=117 | ① 많은 사람들이 항상 달을 관찰하고 있으므로 달이 존재한다.
  s=117 | ② 달은 질량이 매우 큰 거시 세계의 물체이므로 관찰 여부와 상관없이 존재한다.
  s=117 | ③ 달은 관찰 여부와 상관없이 존재하므로 누군가 달을 관찰하기 이전에도 존재한다.
  s=117 | ④ 달은 원래부터 있었지만 우리가 관찰하지 않으면 존재 여부에 대해 말할 수 없다.
  s=117 | ⑤ 달이 있을 가능성과 없을 가능성이 반반이므로 관찰 이후에 달이 있을 가능성은 반이다.
  s=100 | 윗글을 바탕으로, <보기>의 ‘양자 컴퓨터’와 ‘일반 컴퓨터’에 대해 이해한 내용으로 적절한 것은?
  s=100 | <보 기>  양자 컴퓨터는 여러 개의 이진수들을 단 한 번에 처리함으로써 일반 컴퓨터보다 훨씬 빠른 속도로 연산을 수행한다. 연산 속도에 영향을 미치는 다른 요소들을 배제하면, 이진수를 처리하는 횟수가 적어질수록 연산 결과를 빨리 얻을 수 있기 때문이다.  n자리 이진수를 나타내기 위해서는 n비트*가 필요하고 n자리 이진수는 모두 2 n 개 존재한다. 일반
  s=117 | ① 양자 컴퓨터는 상태의 공존을 이용함으로써 연산에 필요한 비트의 수를 늘릴 수 있다.
  s=117 | ② 3비트를 사용하여 세 자리 이진수를 모두 처리하려고 할 때 양자 컴퓨터는 일반 컴퓨터보다 속도가 6배 빠르다.
  s=117 | ③ 한 자리 이진수를 모두 처리하기 위해 1비트를 사용한다고 할 때, 일반 컴퓨터와 양자 컴퓨터의 정보 처리 횟수는 같다.
  s=117 | ④ 양자 컴퓨터의 각각의 비트에는 0과 1이 공존하고 있어 4비트로 한 번에 처리할 수 있는 네 자리 이진수의 개수는 모두 16개이다.
  s=117 | ⑤ 3비트의 양자 컴퓨터가 세 자리 이진수를 모두 처리하는 속도는 6비트의 양자 컴퓨터가 여섯 자리 이진수를 모두 처리 하는 속도보다 2배 빠르다.
  s=100 | 자기 지시적 문장에 대해 이해한 내용으로 적절한 것은?
  s=117 | ① “붕어빵에는 붕어가 없다.”는 자기 지시적 문장이다.
  s=117 | ② “이 문장은 자기 지시적이다.”라는 자기 지시적 문장은 ‘거짓’이 아니다.
  s=117 | ③ “이 문장은 거짓이다.”는 이치 논리에서 자기 지시적인 문장이 될 수 없다.
  s=117 | ④ 고전 논리에서는 어떠한 자기 지시적 문장에도 진리치를 부여 하지 못한다.
  s=117 | ⑤ 비고전 논리에서는 모든 자기 지시적 문장에 ‘참인 동시에 거짓’을 부여한다.
  s=100 | 윗글을 통해 ㉡에 대해 적절하게 추론한 것은?
  s=117 | ① LP에서 P가 ‘참인 동시에 거짓’이고 Q가 ‘거짓’이면, ㉡은 ‘거짓’이다.
  s=117 | ② LP에서 ㉡과 P가 ‘참인 동시에 거짓’이면, Q도 반드시 ‘참인 동시에 거짓’이다.
  s=117 | ③ LP에서 ㉡과 P가 ‘참’ 또는 ‘참인 동시에 거짓’이면, Q도 반드시 ‘참’ 또는 ‘참인 동시에 거짓’이다.
  s=117 | ④ 고전 논리에서 ㉡과 P가 각각 ‘거짓’이 아닐 때, Q는 ‘거짓’이다.
  s=117 | ⑤ 고전 논리에서 ㉡과 P가 ‘참’이면서 Q가 ‘거짓’인 것은 불가능하다.
  s=100 | 윗글을 바탕으로 <보기>를 이해한 내용으로 적절하지 않은 것은? [3점]
  s=118 | <보 기>  A는 고전 논리를 받아들이고, B는 LP를 받아들일 뿐 아니라 양자 역학에서 상호 배타적인 상태의 공존이 시사하는 바에 대한 프리스트의 입장도 받아들인다.  A와 B는 아래의 (ㄱ)~(ㄹ)에 대하여 토론을 하고 있다.(ㄱ) 전자 e는 관찰하기 이전에 S라는 상태에 있다.(ㄴ) 전자 e는 관찰하기 이전에 S와 배타적인 상태에 있다.(ㄷ) 반지름 
  s=117 | ① A는 (ㄱ)이 ‘참’이 아니라면 ‘거짓’이고, ‘참’, ‘거짓’ 외에 다른 진리치를 가질 수 없다고 주장할 것이다.
  s=117 | ② B는 (ㄱ)은 ‘참인 동시에 거짓’일 수 있다고 주장하지만, (ㄷ)은 ‘참’이 아니라면 ‘거짓’이라고 주장할 것이다.
  s=117 | ③ A와 B는 모두 (ㄷ)이 ‘참’일 때 (ㄹ)도 ‘참’이 되는 것은 불가능 하다고 주장할 것이다.
  s=117 | ④ A는 B와 달리 (ㄴ)이 ‘참인 동시에 거짓’이 될 수 없다고 주장할 것이다.
  s=117 | ⑤ B는 A와 달리 (ㄹ)이 ‘참’이 아니라면 ‘참인 동시에 거짓’이라고 주장할 것이다.
  s=100 | 문맥상 ⓐ~ⓔ와 바꾸어 쓸 수 있는 말로 적절하지 않은  것은?
  s=207 | ① ⓐ:의거(依據)하면      ② ⓑ:인지(認知)하게
  s=207 | ③ ⓒ:소지(所持)하게      ④ ⓓ:제기(提起)한다
  s=207 | ⑤ ⓔ:부합(符合)한다

============================================================
#12
============================================================
  s=131 | 역사가 신채호는 역사를 아(我)와 비아(非我)의 투쟁 과정이라고 정의한 바 있다. 그가 무장 투쟁의 필요성을 역설한 독립 운동가이기도 했다는 사실 때문에, 그의 이러한 생각은 그를 투쟁만을 강조한 강경론자처럼 비춰지게 하곤 한다. 하지만 그는 식민지 민중과 제국주의 국가에서 제국주의를 반대하는 민중 간의 연대를 지향하기도 했다. 그의 사상에서 투쟁과 연대는
  s=131 | 신채호의 사상에서 아란 자기 ㉠본위에서 자신을 ㉡자각하는 주체인 동시에 항상 나와 상대하고 있는 존재인 비아와 마주 선 주체를 의미한다. 자신을 자각하는 누구나 아가 될 수 있다는 상대성을 지니면서 또한 비아와의 관계 속에서 비로소 아가 생성된다는 상대성도 지닌다. 신채호는 조선 민족의 생존과 발전의 길을 모색하기 위해 󰡔조선 상고사󰡕를 저술하여 아의 이러
  s=131 | 신채호는 아를 소아와 대아로 구별하였다. 그에 따르면, 소아는 개별화된 개인적 아이며, 대아는 국가와 사회 차원의 아이다. 소아는 자성은 갖지만 상속성(相續性)과 보편성(普遍性)을 갖지 못하는 반면, 대아는 자성을 갖고 상속성과 보편성을 가질 수 있다. 여기서 상속성이란 시간적 차원에서 아의 생명력이 지속되는 것을 뜻하며, 보편성이란 공간적 차원에서 아의 
  s=131 | 이러한 아의 개념을 통해 우리는 투쟁과 연대에 관한 신채호의 인식을 정확히 이해할 수 있다. 일본의 제국주의 침략에 ㉤직면하여 그는 신국민이라는 새로운 개념을 제시하고 조선 민족이 신국민이 될 때 민족 생존이 가능하다고 보았다. 신국민은 상속성과 보편성을 지닌 대아로서, 역사적 주체 의식이라는 항성과 제국주의 국가에 대응하여 생긴 국가 정신이라는 변성을 갖
  s=131 | 식민 지배가 심화될수록 일본에 동화되는 세력이 증가하면서 신채호는 아 개념을 더욱 명료화할 필요가 있었다. 이에 그는 조선 민중을 아의 중심에 놓으면서, 아에도 일본에 동화된 ‘아 속의 비아’가 있고, 일본이라는 비아에도 아와 연대할 수 있는 ‘비아 속의 아’가 있음을 밝혔다. 민중은 비아에 동화된 자들을 제외한 조선 민족을 의미한 것이었다. 그는 조선 민
  s=100 | 윗글에서 다룬 내용으로 적절하지  것은?
  s=134 | ① 신채호 사상의 핵심 개념에 대한 이해의 필요성
  s=134 | ② 신채호 사상에서의 자성의 의미
  s=134 | ③ 신채호가 밝힌 대아와 소아의 차이
  s=134 | ④ 신채호 사상에서의 대아의 역사적 기원
  s=134 | ⑤ 신채호가 지향한 민중 연대의 의의
  s=100 | 윗글의 자성(自性)에 관한 이해로 가장 적절한 것은?
  s=134 | ① 자성을 갖춘 모든 아는 상속성과 보편성을 갖는다.
  s=134 | ② 소아의 항성과 변성이 조화를 이루면, 상속성과 보편성이 모두 실현된다.
  s=134 | ③ 대아의 항성이 작고 변성이 크면, 상속성은 실현되어도 보편성은 실현되지 않는다.
  s=134 | ④ 항성과 변성이 조화를 이루지 못하면, 대아의 상속성과 보편성은 실현되지 않는다.
  s=134 | ⑤ 소아의 항성이 크고 변성이 작으면, 상속성은 실현되어도 보편성은 실현되지 않는다.
  s=100 | 윗글에 대한 이해로 적절하지  것은? [3점]
  s=134 | ① 신채호가 󰡔조선 상고사󰡕를 쓴 것은, 대아인 조선 민족의 자성을 역사적으로 어떻게 유지․계승할 수 있는지 모색하기 위한 것이겠군.
  s=134 | ② 신채호가 동양주의를 비판한 것은, 동양주의로 인해 아의 항성이 작아짐으로써 아의 자성을 유지하기 어렵게 될 것으로 보았기 때문이겠군.
  s=134 | ③ 신채호가 신국민이라는 개념을 설정한 것은, 대아인 조선 민족이 시대적 환경에 대응하여 비아와의 연대를 통해 아의 생존을 꾀할 수 있다고 보았기 때문이겠군.
  s=134 | ④ 신채호가 독립 투쟁을 한 것은, 비아인 일본 제국주의의 침략이 아의 상속성과 보편성 유지를 불가능하게 하기에 일본 제국주의와 투쟁해야 한다고 생각했기 때문이겠군.
  s=134 | ⑤ 신채호가 제국주의 국가에서 제국주의를 반대하는 민중과 식민지 민중의 연대를 지향한 것은, 아가 비아 속의 아와 연대하여 억압을 이겨 내고 자유를 얻을 수 있다고 생각했기 때문이겠군.
  s=100 | ㉠~㉤의 사전적 의미로 적절하지 않은 것은?
  s=135 | ① ㉠: 판단이나 행동에서 중심이 되는 기준.
  s=135 | ② ㉡: 자기의 처지나 능력 따위를 스스로 깨달음.
  s=135 | ③ ㉢: 여럿 가운데서 어떤 것을 뽑아 정함.
  s=135 | ④ ㉣: 어떤 일의 여파나 영향이 다른 데로 미침.
  s=135 | ⑤ ㉤: 어떠한 일이나 사물을 직접 당하거나 접함.

============================================================
#13
============================================================
  s= 22 | 제미니 4호 우주선은 지구 주위를 도는 궤도에서 최초의 우주 랑데부를 시도했다. 궤도에 진입하여 중력만으로 운동 중이던 우주선은 같은 궤도상 전방에 있는 타이탄 로켓과 랑데부하기 위해 접근하고자 했다. 조종사는 속력을 높이기 위해 우주선을 목표물에 향하게 하고 후방 노즐을 통하여 일시적으로 연료를 분사하였다. 하지만 이 후방 분사를 반복할수록 목표물과의 거
  s= 22 | 연료를 분사하면 우주선은 분사 방향의 반대쪽으로 추진력을 받는다. 이는 뉴턴의 제3법칙인 ‘두 물체가 서로에게 작용하는 힘은 항상 크기가 같고, 방향은 반대이다.’로 설명할 수 있다. 질량이 큰 바위를 밀면, 내가 바위를 미는 힘이 작용이고, 바위가 나를 반대 방향으로 미는 힘이 반작용이다. 똑같은 크기의 힘을 주고받았는데 내 몸만 움직이는 이유는 뉴턴의 
  s= 22 | 지구 궤도를 도는 우주선은 우주에 자유롭게 떠 있는 것 같지만, 기체 분사에 의한 힘 외에 중력이 작용하고 있어서 그 영향을 고려해야 한다. 우주선은 지구의 중력을 받으며 원 또는 타원 궤도를 빠르게 돈다. 이때 궤도를 한 바퀴 도는 데 걸리는 시간인 주기는 궤도의 지름이 클수록 더 길다. 우주선은 속력과 관련된 운동 에너지()와 중력에 관련된 중력 위치 
  s=148 | ,   ,
  s=149 | :::
  s=149 | ::
  s= 22 | 운동 에너지는 우주선 속력의 제곱에 비례한다. 우주선의 중력 위치 에너지는 우주선이 지구에서 무한대 거리에 있으면 0으로 정의되고, 지구에 가까워지면 그 값은 작아지므로 음수이다. 즉, 우주선이 지구에 가까울수록 중력 위치 에너지는 작아지고, 멀수록 중력 위치 에너지는 커진다. 운동 에너지와 중력 위치 에너지의 합인 역학적 에너지()는 로 표현된다. 지구의
  s=151 | <그림> 우주선의 궤도와 접선
  s= 22 | 목표물과 우주선이 같은 원 궤도에서 같은 방향으로 운동할 때, 목표물이 전방에 있는 경우, 우주선이 후방 분사를 하면 궤도의 접선 방향으로 우주선의 속력이 빨라져서 큰 타원 궤도로 진입하게 된다. 따라서 분사가 끝나면, 속력이 주기적으로 변화하고 목표물과의 거리가 더 멀어진다. 반대로, 목표물이 후방에 있는 경우 전방 분사를 하면 <그림>의 작은 타원 궤도
  s= 22 | 랑데부에 성공하려면 우주선을 우리의 직관과 반대로 조종해야 한다. 우주선과 목표물이 같은 원 궤도에서 같은 운동 방향일 때 목표물이 전방에 있다고 하자. 이때 우주선이 일시적으로 전방 분사하면 속력이 느려지고, 기존보다 더 작은 타원 궤도로 진입해서 목표물보다 더 빠른 속력으로 운동할 수 있다. 하지만 궤도가 달라서, 진입한 타원 궤도의 주기가 기존 원 궤
  s=100 | 윗글의 내용과 일치하지 않는 것은?
  s= 21 | ①
  s= 21 | ②
  s= 21 | ③
  s= 21 | ④
  s= 21 | ⑤
  s=100 | 윗글을 바탕으로 추론할 때, <보기>에서 적절한 것만을 있는 대로 고른 것은?
  s= 27 | <보 기>ㄱ.ㄴ.ㄷ.
  s=137 | ①
  s=137 | ④
  s=100 | 윗글을 바탕으로 <보기>를 이해할 때, 적절하지 않은 것은?
  s= 27 | <보 기>* 단, 두 우주선의 질량은 같으며, 우주선 Y는 계속 원 궤도로 움직이고 있다.
  s= 21 | ①
  s= 21 | ②
  s= 21 | ③
  s= 21 | ④
  s= 21 | ⑤

============================================================
#14
============================================================
  s= 22 | 세상은 변화를 겪는다. 사람이 그렇게 여기는 이유는 시간이 흐른다고 생각하기 때문이다. 그런데 4차원주의자는 시간이 흐르지 않는다고 주장한다. 시간이 흐르지 않는다면, 과거, 현재, 미래는 똑같이 존재할 것이다. 이러한 견해를 가진 사람을 ㉠영원주의자라고 한다. 시간의 흐름 여부에 대한 인식의 차이는 과거, 현재, 미래에 대한 개념 혹은 표상의 차이를 가져
  s= 22 | 시간여행은 시간에 관한 견해가 첨예하게 대립하는 주제이다. 현재주의자에 따르면, 현재에서 과거, 미래의 특정 시점을 찾아가는 것은 영원주의자의 생각처럼 시간 퍼즐의 여러 조각 중 하나를 찾아가는 것이 아니다. ㉡현재주의자 중에 다수는 시간여행이 불가능하다고 주장한다. 누군가가 시간여행을 하려면 과거나 미래로 이동할 수 있어야 하지만, 이미 흘러간 과거와 아
  s= 22 | 현재주의자 중에도 시간여행이 가능하다고 보는 사람이 있다. 과거로의 시간여행을 시작하는 현재 시점 Tn에서 과거의 특정 시점 Tn-1은 실재가 아니다. 그러나 시간여행자가 Tn-1에 도착할 때 그 시점은 그에게 현재가 되어 존재하지 않을까? 하지만 이는 과거를 마치 현재인 양 여기게 하는 속임수라고 보는 사람도 있다. 과거 시점 Tn-1에 도착한다면, 과거
  s= 22 | 시간여행의 가능성을 믿는 3차원주의자는 ‘출발지 비존재’를 ‘출발지 미결정’으로 보게 되면 문제가 해소된다고 주장할 수 있다. 시간여행자가 과거 Tn-1에 도착하는 순간, 그는 실재하지 않는 미래로부터 현재로 이동한 것이 아니라 미결정된 미래로부터 현재로 이동한 것이 된다. 그렇다고 하더라도 출발지 비존재의 문제와 마찬가지로, 미래는 아직 존재하지 않기에 
  s=100 | ㉠∼㉢에 관한 설명으로 가장 적절한 것은?
  s= 21 | ①
  s= 21 | ②
  s= 21 | ③
  s= 21 | ④
  s= 21 | ⑤
  s=100 | 윗글에서 추론한 내용으로 적절하지 않은 것은?
  s= 21 | ①
  s= 21 | ②
  s= 21 | ③
  s= 21 | ④
  s= 21 | ⑤
  s=100 | 윗글을 바탕으로 <보기>를 설명할 때, 적절하지 않은 것은?
  s= 27 | <보 기>밴드 결성 전, 존 레논은 자신이 유명한 가수가 될 것이라는 예언을 듣는다. 자신의 미래가 궁금해진 레논은 마침 타임머신 실험 소식을 듣고 10년 후의 미래로 가고자 자원하였다. 10년 후, 그의 밴드는 유명해지고 데뷔 이전 머리가 짧았던 그는 긴 머리를 가지게 된다. 만일 10년 후로의 시간여행이 가능하다면, 미래를 방문한 무명의 레논은 장발의 
  s= 21 | ①
  s= 21 | ②
  s= 21 | ③
  s=122 | ④
  s= 21 | ⑤

============================================================
#15
============================================================
  s=119 | 화학과 물리학은 어떤 관계에 있고, 양자의 관계는 두 학문의 발전에 어떤 영향을 미치나? 두 학문은 오랫동안 따로따로 발달했지만 100년 전쯤부터 급속히 서로 가까워졌다. 첫 접촉 지점은 분광 스펙트럼이었다. 스펙트럼 분석법은 1870년대부터 화학자들에게 유용한 도구였다. 미량의 시료만 있어도 분광 스펙트럼에 나타나는 색 띠들의 패턴이 거기 어떤 물질들이 
  s=119 | 이처럼 한 분야가 필요로 하는 이론이나 방법론을 다른 분야가 제공할 때 두 분야 간에는 일종의 비대칭적 의존 관계가 형성되는데, 화학과 물리학 사이에는 광범위하게 이런 의존의 관계가 있는 것처럼 보인다. 이 때문에 적지 않은 이들이 화학은 물리학으로 환원 가능하다고 주장한다. 전자의 설명력을 후자로 흡수 통합시킬 수 있다는 얘기다. 이런 주장이 정당화되려면
  s=119 | 최근 화학에는 양자화학이라는 분야가 발달해 화학적 현상을 현대 물리학의 핵심 이론인 양자역학의 기반으로 환원시켜 다루는 프로그램을 실행하고 있다. 양자화학은 양자역학의 도구인 슈뢰딩거 방정식을 써서 분자 내 전자들의 정밀한 배치 구조를 계산한다. 양자화학에서 ‘순이론적 방법’은 주어진 계(system)에 대한 슈뢰딩거 방정식을 세우고 그 해를 구한 뒤에 그
  s=121 | 다른 경우에도 그 계의 퍼텐셜 에너지를 고려하여 슈뢰딩거 방정식을 세우고 그 방정식을 풀어 파동함수 를 구하면 그것을 가지고 과학자는 계의 상태에 대한 여러 가지 계산을 해낼 수 있다.
  s=119 | 그러나 슈뢰딩거 방정식을 풀어 해를 구할 수 있는 것은 기껏해야 원자핵과 전자 한 개로 구성된 수소 원자의 경우뿐이다. 헬륨 원자나 수소 분자까지 포함해서 화학자들이 관심을 갖는 사실상 모든 경우에 슈뢰딩거 방정식의 정확한 해는 구할 수 없다. 이런 경우 해의 근사적 형태를 구하지만, 아주 비슷한 것이라도 ‘진짜 그것’은 아니다. 환원의 장애물은 이뿐만이 
  s=119 | 그러나 분광 스펙트럼과 원자 이론의 관계에서와 마찬가지로 이 경우에도 현재의 환원 가능성만이 의미 있는 것은 아니다. 오히려 불완전한 환원을 완성하려고 애쓰는 과정에서 환원의 토대가 되는 이론과 그것으로부터 설명을 제공받는 이론이 모두 발전의 계기를 얻는다. 분야 간의 환원 가능성을 둘러싼 토론은 현재 상태에서 환원이 성공하는가의 여부가 아니라 두 분야의 
  s=100 | ‘양자화학’에 대한 위 글의 서술과 부합하지 않는 것은?
  s= 21 | ① ‘보정된 방법’에서도 양자역학의 이론적 도구가 활용된다.
  s= 21 | ②
  s= 21 | ③
  s= 21 | ④
  s= 21 | ⑤
  s=100 | ㉠의 주장을 약화시키는 진술만을 <보기>에서 있는 대로 고른 것은?
  s= 27 | <보 기>ㄱ. 이론으로 실험 결과를 설명했다고 하려면 이론이 실험 결과를 반영하여 조정된 것이어서는 안 된다.ㄴ. 슈뢰딩거 방정식의 해의 근삿값은 그것의 참값에 못지않은 정확한 설명과 예측을 가능케 한다.ㄷ. 동일한 외부 자기장의 영향이 있을 경우, 둘 이상의 원자로 이루어진 분자보다 수소 원자에서 해의 근삿값 구하기가 더 쉽다.
  s=153 | ① ㄱ   ② ㄴ    ③ ㄷ    ④ ㄱ, ㄴ    ⑤ ㄴ, ㄷ
  s=100 | 위 글에 나타난 ‘양자화학에서 물리학과 화학의 관계’에 대응시켜 DNA 연구에서 화학과 생물학의 관계를 파악할 때 가장 적절한 것은?
  s= 21 | ①
  s=154 | ②
  s= 21 | ③
  s= 21 | ④
  s= 21 | ⑤
